source_id,source_row_id,city_district,waste_type,waste_generated_tons_day,recycling_rate,population_density_people_km²,municipal_efficiency_score_1_10,disposal_method,cost_of_waste_management_ton,awareness_campaigns_count,landfill_name,landfill_location_lat_long,landfill_capacity_tons,year,waste_reduction_initiatives,industrial_symbiosis_index,community_participation_score,green_technology_adoption,recycling_infrastructure_rating
KAGGLE_03,501,Ranchi,Plastic,9222,76,17422,8,Recycling,4212,14,Ranchi Landfill,"13.4978, 84.8338",98646,1970,7.112158107953464,7.858467306686097,6.83008327159628,7.531301706341014,75.26898812602947
KAGGLE_03,502,Ranchi,Organic,2865,82,17422,9,Landfill,3272,14,Ranchi Landfill,"13.4978, 84.8338",98646,1970,7.243940280768793,5.239424327780586,7.1077900304483705,8.079040485383036,81.69740155953495
KAGGLE_03,503,Ranchi,E-Waste,7540,60,17422,5,Incineration,1776,2,Ranchi Landfill,"13.4978, 84.8338",98646,1970,1.746473243117025,8.219420621092025,3.893284088957088,6.4150607325172215,57.20842159561503
KAGGLE_03,504,Ranchi,Construction,8974,41,17422,8,Recycling,4536,15,Ranchi Landfill,"13.4978, 84.8338",98646,1970,7.577034746693124,9.040065283512975,7.1622119977867325,3.851169267548401,42.1826984835168
KAGGLE_03,505,Ranchi,Hazardous,6183,43,17422,5,Recycling,1377,12,Ranchi Landfill,"13.4978, 84.8338",98646,1970,5.593414180959867,8.305286335831799,6.781506396364038,4.644212325286143,41.55201933651478
KAGGLE_03,506,Ranchi,Plastic,1270,34,17422,7,Landfill,1071,11,Ranchi Landfill,"13.4978, 84.8338",98646,1970,5.416163993314647,7.913904177180245,6.843287664589372,3.384020572509404,33.60921929764595
KAGGLE_03,507,Ranchi,Organic,6090,44,17422,7,Landfill,2447,0,Ranchi Landfill,"13.4978, 84.8338",98646,1970,1.6081829816508473,2.556113227306059,3.728387533448856,4.414095442551259,43.09610125617625
KAGGLE_03,508,Ranchi,E-Waste,9848,79,17422,10,Landfill,675,11,Ranchi Landfill,"13.4978, 84.8338",98646,1970,6.563923143479263,8.661397285070644,5.951729799954446,7.708468281489485,77.42132298856065
KAGGLE_03,509,Ranchi,Construction,3883,38,17422,7,Recycling,2577,5,Ranchi Landfill,"13.4978, 84.8338",98646,1970,3.55040528792927,5.825136023120471,4.450333946743548,3.873042200619016,37.98591002903889
KAGGLE_03,510,Ranchi,Hazardous,7762,68,17422,6,Incineration,1158,0,Ranchi Landfill,"13.4978, 84.8338",98646,1970,1.3236328036255207,6.084366230348981,4.076173553735047,6.625211196276212,67.56878084286396
KAGGLE_03,511,Ranchi,Plastic,9164,69,17422,5,Composting,4385,14,Ranchi Landfill,"13.4978, 84.8338",98646,1970,6.302185322831831,8.920867355881507,6.922041123196814,6.439269414241653,68.25628423544266
KAGGLE_03,512,Ranchi,Organic,4838,61,17422,8,Composting,2006,10,Ranchi Landfill,"13.4978, 84.8338",98646,1970,5.4420475389510665,3.660661106866687,5.716817318971957,5.8719986053443565,59.54307675663932
KAGGLE_03,513,Ranchi,E-Waste,9929,85,17422,9,Recycling,1475,14,Ranchi Landfill,"13.4978, 84.8338",98646,1970,7.537795625096241,7.830641839790601,7.223794920039862,8.006379043406591,85.63904934156591
KAGGLE_03,514,Ranchi,Construction,4213,65,17422,7,Recycling,794,15,Ranchi Landfill,"13.4978, 84.8338",98646,1970,7.360405884351409,7.097003618292598,7.498399111179748,6.9783547870568565,68.30723453698457
KAGGLE_03,515,Ranchi,Hazardous,4130,65,17422,8,Incineration,3340,17,Ranchi Landfill,"13.4978, 84.8338",98646,1970,7.705307044199615,7.293667346815478,8.023255153008169,6.965747209819748,65.27977446567826
KAGGLE_03,516,Ranchi,Plastic,9721,30,17422,8,Composting,1126,7,Ranchi Landfill,"13.4978, 84.8338",98646,1970,4.160780945678061,7.89037882201108,5.142152360747023,2.895155297472305,31.992236429822256
KAGGLE_03,517,Ranchi,Organic,8205,40,17422,7,Recycling,1464,19,Ranchi Landfill,"13.4978, 84.8338",98646,1970,8.46716557895914,3.7555955989809022,7.889861017103955,4.228370854339646,37.21955614969308
KAGGLE_03,518,Ranchi,E-Waste,5473,73,17422,7,Recycling,3439,0,Ranchi Landfill,"13.4978, 84.8338",98646,1970,1.5908312389356567,6.817372379283508,4.089765702343953,7.145806098410425,73.31552287858754
KAGGLE_03,519,Ranchi,Construction,9588,36,17422,8,Landfill,4717,10,Ranchi Landfill,"13.4978, 84.8338",98646,1970,5.765261283813179,6.661473724002903,5.875643378580584,3.771093157085976,33.805263362057865
KAGGLE_03,520,Ranchi,Hazardous,1182,82,17422,9,Incineration,1502,1,Ranchi Landfill,"13.4978, 84.8338",98646,1970,2.3108519929810014,8.271995096688379,4.050776620942028,8.50543004304598,79.04615014493619
KAGGLE_03,521,Ranchi,Plastic,4020,57,17422,7,Recycling,2248,13,Ranchi Landfill,"13.4978, 84.8338",98646,1970,6.4144446038719725,6.098228614622936,7.081380202768191,6.146756244692241,55.52125718508193
KAGGLE_03,522,Ranchi,Organic,7916,53,17422,6,Recycling,2047,11,Ranchi Landfill,"13.4978, 84.8338",98646,1970,5.2988226726721965,3.923048540726378,6.484757749968966,5.200212275849672,55.38379866882715
KAGGLE_03,523,Ranchi,E-Waste,1670,77,17422,5,Recycling,2924,3,Ranchi Landfill,"13.4978, 84.8338",98646,1970,2.264789475109701,8.067926143936534,4.1876577271031294,7.983297982956047,78.9000316573393
KAGGLE_03,524,Ranchi,Construction,2654,53,17422,8,Landfill,2074,16,Ranchi Landfill,"13.4978, 84.8338",98646,1970,7.981480549785617,7.365581085395953,7.395846586653546,5.065928450632119,53.4860094441088
KAGGLE_03,525,Ranchi,Hazardous,6090,44,17422,9,Composting,1406,20,Ranchi Landfill,"13.4978, 84.8338",98646,1970,9.765683950409024,6.912345490542616,8.722418615592185,4.890332303793648,40.934598880220136
KAGGLE_03,526,Amritsar,Plastic,6035,64,12612,9,Incineration,4276,11,Amritsar Landfill,"22.6059, 88.4682",31477,1970,6.086167531360411,7.878309155938961,5.740096965169614,5.925769598764352,63.607438697224126
KAGGLE_03,527,Amritsar,Organic,1371,68,12612,5,Recycling,3410,19,Amritsar Landfill,"22.6059, 88.4682",31477,1970,8.011082208632306,4.182283635024521,7.820735060481318,6.9035288065011216,68.60340001780347
KAGGLE_03,528,Amritsar,E-Waste,2239,71,12612,10,Landfill,1403,0,Amritsar Landfill,"22.6059, 88.4682",31477,1970,2.222062740963679,7.500881908358934,2.229907135961681,7.259505981651327,71.3510724591572
KAGGLE_03,529,Amritsar,Construction,9144,39,12612,8,Landfill,4250,13,Amritsar Landfill,"22.6059, 88.4682",31477,1970,6.2985187521764265,9.442161191660224,5.5288299441556426,4.088045557074129,35.31241283303851
KAGGLE_03,530,Amritsar,Hazardous,4718,42,12612,9,Recycling,3452,20,Amritsar Landfill,"22.6059, 88.4682",31477,1970,9.79110473062091,7.010482899346681,8.068737590341003,3.820387578789089,40.219364303960255
KAGGLE_03,531,Amritsar,Plastic,3121,38,12612,5,Composting,3385,4,Amritsar Landfill,"22.6059, 88.4682",31477,1970,2.609981641617624,7.647463408298845,3.860536559892716,4.238529783473131,37.871844471702566
KAGGLE_03,532,Amritsar,Organic,6093,75,12612,5,Incineration,934,11,Amritsar Landfill,"22.6059, 88.4682",31477,1970,5.383378534270384,4.23091254338859,5.756995156387696,7.181183279050083,76.07258181903438
KAGGLE_03,533,Amritsar,E-Waste,2840,63,12612,5,Composting,3675,6,Amritsar Landfill,"22.6059, 88.4682",31477,1970,3.437565304046464,8.037902831066365,3.8266339656932655,6.422753403239841,58.60774435780011
KAGGLE_03,534,Amritsar,Construction,1796,34,12612,6,Composting,2113,15,Amritsar Landfill,"22.6059, 88.4682",31477,1970,6.885773812541231,8.596831675582008,6.461587202667326,3.1226760791230848,33.675752049040284
KAGGLE_03,535,Amritsar,Hazardous,2868,39,12612,9,Landfill,4327,12,Amritsar Landfill,"22.6059, 88.4682",31477,1970,6.655678781194381,7.817998935382112,5.825140925975397,3.707216417021271,39.286097539757904
KAGGLE_03,536,Amritsar,Plastic,7820,41,12612,10,Incineration,2138,5,Amritsar Landfill,"22.6059, 88.4682",31477,1970,4.322430558645879,7.445272703094699,4.054113217004896,4.146458541728125,42.699223977032425
KAGGLE_03,537,Amritsar,Organic,9954,47,12612,5,Incineration,2864,8,Amritsar Landfill,"22.6059, 88.4682",31477,1970,4.153525707171214,3.859861022820879,4.532153022424621,4.617193418564577,48.38571516847488
KAGGLE_03,538,Amritsar,E-Waste,7007,62,12612,10,Landfill,1571,18,Amritsar Landfill,"22.6059, 88.4682",31477,1970,8.715048725830023,7.603982633654384,6.639396223249232,5.860225600976507,63.16514263761761
KAGGLE_03,539,Amritsar,Construction,6718,69,12612,5,Recycling,635,1,Amritsar Landfill,"22.6059, 88.4682",31477,1970,1.4057273290587746,6.999579690731295,2.9569273883621863,6.570936402420848,67.40011898659613
KAGGLE_03,540,Amritsar,Hazardous,3672,33,12612,9,Composting,3888,4,Amritsar Landfill,"22.6059, 88.4682",31477,1970,3.37544221953988,8.047030172198651,3.377102870737532,3.2181447881628,29.183995725753384
KAGGLE_03,541,Amritsar,Plastic,7276,76,12612,9,Incineration,1041,4,Amritsar Landfill,"22.6059, 88.4682",31477,1970,3.681013551654858,7.217835950243918,3.5742555777008134,7.857282978275501,75.2138944858772
KAGGLE_03,542,Amritsar,Organic,7339,39,12612,5,Recycling,1129,18,Amritsar Landfill,"22.6059, 88.4682",31477,1970,7.795021310350646,3.237067949844968,7.58158234664174,4.297964646847788,41.00326365041712
KAGGLE_03,543,Amritsar,E-Waste,3827,77,12612,9,Composting,1254,5,Amritsar Landfill,"22.6059, 88.4682",31477,1970,3.772680719093709,7.835992811359857,3.7730366492003578,7.284127662259382,79.78690905504887
KAGGLE_03,544,Amritsar,Construction,9444,77,12612,5,Incineration,1916,5,Amritsar Landfill,"22.6059, 88.4682",31477,1970,2.9484225265385726,6.9009115705647055,4.21380293822235,7.593103907559401,78.42109820459557
KAGGLE_03,545,Amritsar,Hazardous,5082,55,12612,7,Recycling,2865,3,Amritsar Landfill,"22.6059, 88.4682",31477,1970,2.682008740384785,7.217825325924692,3.0625419373071745,5.1002455637228765,55.85868164560347
KAGGLE_03,546,Amritsar,Plastic,9094,46,12612,9,Incineration,4893,19,Amritsar Landfill,"22.6059, 88.4682",31477,1970,8.938033289573674,6.967091106427999,7.546461829582951,4.1165924806325975,46.75927929677193
KAGGLE_03,547,Amritsar,Organic,4936,57,12612,5,Composting,550,2,Amritsar Landfill,"22.6059, 88.4682",31477,1970,1.7077560295674423,3.7823718660753194,3.6010082859968664,5.861718682643956,55.88776250647844
KAGGLE_03,548,Amritsar,E-Waste,1725,54,12612,8,Landfill,4152,3,Amritsar Landfill,"22.6059, 88.4682",31477,1970,2.948383170937319,9.04391395045883,2.97589443243086,5.502449441966588,53.73987941289276
KAGGLE_03,549,Amritsar,Construction,8689,37,12612,6,Recycling,1965,17,Amritsar Landfill,"22.6059, 88.4682",31477,1970,7.60343326848065,6.754049520572756,6.382321273785115,3.363019113814886,40.33813905165266
KAGGLE_03,550,Amritsar,Hazardous,2184,36,12612,8,Composting,1069,14,Amritsar Landfill,"22.6059, 88.4682",31477,1970,7.16526767042252,6.34619762700181,6.057584124190536,3.3338128330930643,34.114883988416246
KAGGLE_03,551,Jodhpur,Plastic,4585,76,6465,6,Recycling,3294,10,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,5.005025431803751,6.304013241750063,3.4377070409741366,7.123707753644519,79.2295575814197
KAGGLE_03,552,Jodhpur,Organic,8728,33,6465,7,Composting,4367,8,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,4.665902013023109,4.777138996430406,3.593465907599001,3.634947205694404,32.35594369101588
KAGGLE_03,553,Jodhpur,E-Waste,1527,57,6465,8,Recycling,2550,16,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,7.752135203786952,9.448155865522406,5.759630221771329,6.174690596048551,59.65086421819016
KAGGLE_03,554,Jodhpur,Construction,7646,43,6465,7,Recycling,2784,6,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,3.7838531650031775,7.962543651899647,2.7791025306315285,3.9354595367946903,40.18636998100492
KAGGLE_03,555,Jodhpur,Hazardous,5064,42,6465,6,Landfill,3973,14,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,6.727469377349359,8.78338371220493,4.60379320007821,3.931475213765298,43.1718084023293
KAGGLE_03,556,Jodhpur,Plastic,8803,59,6465,7,Composting,2822,11,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,5.555951285346938,6.39371346246645,4.02948487692938,6.268409523946934,57.526459728104754
KAGGLE_03,557,Jodhpur,Organic,5168,58,6465,10,Incineration,2637,14,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,7.183968345073044,4.458039808839896,5.06852937577277,6.2264637979561845,55.169465616151626
KAGGLE_03,558,Jodhpur,E-Waste,5159,80,6465,6,Landfill,1313,2,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,1.9263289510941048,7.328586174543759,1.3541357195031407,7.91962738280681,80.43706808482189
KAGGLE_03,559,Jodhpur,Construction,6671,33,6465,5,Landfill,4664,0,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,1.0747321734755706,7.281264201053206,1.4345355474074668,2.850622472269074,35.01894357719194
KAGGLE_03,560,Jodhpur,Hazardous,4228,37,6465,8,Composting,1756,17,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,8.181086570223504,6.232130574757861,5.708373242810149,3.23939183369282,35.310117122813004
KAGGLE_03,561,Jodhpur,Plastic,2807,34,6465,8,Incineration,4034,11,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,5.982402338242414,7.017872335349839,4.232769804818705,3.4739498660690105,31.0019680790832
KAGGLE_03,562,Jodhpur,Organic,9348,64,6465,5,Incineration,4209,2,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,1.7273954891741634,3.520891196157253,1.587103637903647,6.292895108893179,63.81631047133009
KAGGLE_03,563,Jodhpur,E-Waste,2294,51,6465,9,Recycling,1560,12,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,6.233857627269666,6.96085596588166,4.559134281300897,4.628652427577654,50.82512934244564
KAGGLE_03,564,Jodhpur,Construction,3487,38,6465,10,Composting,4208,8,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,4.977774744160579,7.390747089336257,2.936473044254546,3.883252392312557,39.096639255109
KAGGLE_03,565,Jodhpur,Hazardous,5907,68,6465,9,Incineration,4668,16,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,7.836307906337312,9.827324318245616,5.04435189438957,6.311302536589023,69.89918914272897
KAGGLE_03,566,Jodhpur,Plastic,5409,62,6465,10,Recycling,2956,14,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,7.5329945932098035,7.043347563334542,5.222551604577251,6.487371958149273,61.88116963745501
KAGGLE_03,567,Jodhpur,Organic,549,59,6465,5,Recycling,1345,1,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,1.39636881182795,2.895529532299033,1.833804708649336,5.706432822703372,62.711006629588525
KAGGLE_03,568,Jodhpur,E-Waste,7810,61,6465,7,Recycling,2751,7,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,4.103190705481508,6.081441431004955,2.608827111934115,5.640258003009232,61.44846948907058
KAGGLE_03,569,Jodhpur,Construction,2243,45,6465,5,Recycling,2903,10,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,4.947230666754183,8.341479073276597,3.5934578182925696,4.588352220983153,44.3071469879862
KAGGLE_03,570,Jodhpur,Hazardous,2721,58,6465,9,Incineration,3965,17,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,8.199224300380532,8.126060336497936,5.309488040915935,5.697684414433055,54.77686528179434
KAGGLE_03,571,Jodhpur,Plastic,5660,76,6465,5,Composting,4168,4,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,2.528780936780498,8.622646864642682,2.1158878859597423,8.07380041335715,75.47468095936766
KAGGLE_03,572,Jodhpur,Organic,1908,66,6465,9,Recycling,2321,6,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,4.379783127289107,3.3944295307106094,2.592641328202656,6.644198662503702,65.32722610917773
KAGGLE_03,573,Jodhpur,E-Waste,2888,51,6465,5,Composting,3432,1,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,1.397058858896718,8.783880414354277,1.1576078536656151,4.875239181037008,52.92060959256294
KAGGLE_03,574,Jodhpur,Construction,1852,50,6465,5,Landfill,3720,4,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,2.558146046999493,8.926801879606794,2.3040220745195903,5.209438864633975,50.92496724813371
KAGGLE_03,575,Jodhpur,Hazardous,1919,41,6465,7,Incineration,3313,3,Jodhpur Landfill,"8.9824, 77.0472",45318,1970,2.751372246041578,6.278551238146963,2.3278150327089344,3.8714920025427113,38.64126175673477
KAGGLE_03,576,Varanasi,Plastic,8397,75,7976,8,Landfill,1994,0,Varanasi Landfill,"35.156, 83.0516",79314,1970,1.8729147540170383,6.329695850279718,1.7661857859691008,7.904243291407565,75.34450877282208
KAGGLE_03,577,Varanasi,Organic,8173,80,7976,10,Composting,4646,17,Varanasi Landfill,"35.156, 83.0516",79314,1970,8.266058629003625,5.326709941412616,6.082325729849744,7.874721970507376,81.3430623434581
KAGGLE_03,578,Varanasi,E-Waste,837,81,7976,5,Recycling,740,15,Varanasi Landfill,"35.156, 83.0516",79314,1970,6.889511683796313,6.371247440803857,4.990603239787903,8.149868562776206,84.05606271877566
KAGGLE_03,579,Varanasi,Construction,5671,55,7976,7,Incineration,550,14,Varanasi Landfill,"35.156, 83.0516",79314,1970,6.717828327447006,6.845930084306801,5.610944771428453,5.050573103824229,56.77500793482812
KAGGLE_03,580,Varanasi,Hazardous,8242,76,7976,6,Landfill,2504,4,Varanasi Landfill,"35.156, 83.0516",79314,1970,2.700294997780868,6.18526966636654,2.9979458950946896,7.52612123795223,77.52169330862296
KAGGLE_03,581,Varanasi,Plastic,3849,45,7976,10,Recycling,2749,20,Varanasi Landfill,"35.156, 83.0516",79314,1970,9.646417945846508,5.763094004005202,6.964544379747326,4.832363539660995,45.12017198923033
KAGGLE_03,582,Varanasi,Organic,7387,42,7976,9,Recycling,3131,10,Varanasi Landfill,"35.156, 83.0516",79314,1970,6.01996050748007,4.610957731150828,4.482437866293432,4.505648805363341,42.7766240108469
KAGGLE_03,583,Varanasi,E-Waste,1864,61,7976,6,Incineration,878,12,Varanasi Landfill,"35.156, 83.0516",79314,1970,5.731069428643203,6.859557649426359,5.092164569384426,5.824318558853526,63.49900980141232
KAGGLE_03,584,Varanasi,Construction,1153,52,7976,9,Composting,2917,13,Varanasi Landfill,"35.156, 83.0516",79314,1970,6.726228992860444,7.608663324463801,4.953708027365362,4.926079071010562,49.3344452050407
KAGGLE_03,585,Varanasi,Hazardous,4781,36,7976,10,Composting,3637,2,Varanasi Landfill,"35.156, 83.0516",79314,1970,3.061726040368028,6.684059876502058,1.8597360791192905,3.917305312213237,35.30112134556609
KAGGLE_03,586,Varanasi,Plastic,7531,75,7976,5,Recycling,4035,5,Varanasi Landfill,"35.156, 83.0516",79314,1970,2.8152021390059394,9.564351486102494,3.026237669104205,7.930398420169325,73.45486250248752
KAGGLE_03,587,Varanasi,Organic,619,75,7976,8,Recycling,2547,7,Varanasi Landfill,"35.156, 83.0516",79314,1970,4.183394529490272,4.3815252653852985,3.652335554919604,7.095360921273003,75.75830623745225
KAGGLE_03,588,Varanasi,E-Waste,2201,67,7976,8,Incineration,4068,13,Varanasi Landfill,"35.156, 83.0516",79314,1970,6.347759027319927,7.643737748184535,5.14737145460569,6.650058639426225,69.46044435130158
KAGGLE_03,589,Varanasi,Construction,8601,62,7976,7,Incineration,3571,13,Varanasi Landfill,"35.156, 83.0516",79314,1970,6.109419666986984,9.102159985439435,4.930903085418544,6.037454278964229,60.80605142655785
KAGGLE_03,590,Varanasi,Hazardous,7991,68,7976,6,Composting,2290,2,Varanasi Landfill,"35.156, 83.0516",79314,1970,1.9536939627732008,6.839764788806818,1.7279127805852426,7.17068845545744,63.21939126506113
KAGGLE_03,591,Varanasi,Plastic,9980,61,7976,6,Incineration,2451,16,Varanasi Landfill,"35.156, 83.0516",79314,1970,6.949612941409798,6.64002315285083,5.530566999681793,5.683524914680019,60.17555850995106
KAGGLE_03,592,Varanasi,Organic,9254,60,7976,7,Composting,2642,9,Varanasi Landfill,"35.156, 83.0516",79314,1970,4.942409003603727,3.9206027896965456,4.330220669715022,5.711125942558037,61.82694746403482
KAGGLE_03,593,Varanasi,E-Waste,1352,59,7976,6,Incineration,1699,11,Varanasi Landfill,"35.156, 83.0516",79314,1970,5.188240895835884,7.354688190176218,4.49390297100909,6.152468337586495,60.07525980589976
KAGGLE_03,594,Varanasi,Construction,525,73,7976,10,Composting,1044,16,Varanasi Landfill,"35.156, 83.0516",79314,1970,8.075445451560377,5.411134183398735,5.697786004507378,6.851293848981216,73.85637249562116
KAGGLE_03,595,Varanasi,Hazardous,9283,30,7976,8,Landfill,2811,5,Varanasi Landfill,"35.156, 83.0516",79314,1970,3.788180199056856,6.551317451194004,2.678307575633858,2.992535380714289,29.44001339625104
KAGGLE_03,596,Varanasi,Plastic,3202,67,7976,6,Landfill,934,18,Varanasi Landfill,"35.156, 83.0516",79314,1970,7.936853335705967,7.986670961805938,6.027902981168244,6.64210703467972,64.44193852756042
KAGGLE_03,597,Varanasi,Organic,805,69,7976,9,Landfill,3000,18,Varanasi Landfill,"35.156, 83.0516",79314,1970,8.84791745646331,3.384941605992317,6.554800150404834,6.734401178988749,70.03058864324893
KAGGLE_03,598,Varanasi,E-Waste,862,64,7976,5,Incineration,4718,2,Varanasi Landfill,"35.156, 83.0516",79314,1970,1.7193655178827274,9.690433383256789,2.3259171087785,6.294572315318924,62.33143637993075
KAGGLE_03,599,Varanasi,Construction,526,63,7976,6,Landfill,2877,9,Varanasi Landfill,"35.156, 83.0516",79314,1970,4.475945950912083,6.561640182929773,4.196841088003998,6.329940586930233,67.36819346676091
KAGGLE_03,600,Varanasi,Hazardous,6410,52,7976,6,Incineration,1372,13,Varanasi Landfill,"35.156, 83.0516",79314,1970,5.816747217964339,6.761139997774717,4.863799484319319,4.861367358388383,53.14101441670904
KAGGLE_03,601,Ludhiana,Plastic,2972,74,8678,5,Landfill,2681,4,Ludhiana Landfill,"10.3062, 77.427",69241,1970,2.435045296855098,7.431998211716017,2.9357565403616173,7.471995878283593,72.8387033948921
KAGGLE_03,602,Ludhiana,Organic,8621,38,8678,9,Landfill,583,5,Ludhiana Landfill,"10.3062, 77.427",69241,1970,3.7930334388272606,2.1762217674901096,2.8038929296486668,4.105432329299986,36.77722950522274
KAGGLE_03,603,Ludhiana,E-Waste,7345,63,8678,9,Recycling,4668,11,Ludhiana Landfill,"10.3062, 77.427",69241,1970,5.9024818615243815,9.586148451771097,4.760970151188945,6.560160929790159,62.814111586772825
KAGGLE_03,604,Ludhiana,Construction,1412,62,8678,9,Landfill,3885,18,Ludhiana Landfill,"10.3062, 77.427",69241,1970,8.333285317863975,7.852652224586331,6.233110654608796,5.853899904693774,61.5209961559565
KAGGLE_03,605,Ludhiana,Hazardous,8937,81,8678,10,Landfill,3296,7,Ludhiana Landfill,"10.3062, 77.427",69241,1970,4.679030016748413,8.31675227085977,3.4980548357202044,7.749249469741474,83.23366755105991
KAGGLE_03,606,Ludhiana,Plastic,9041,43,8678,6,Composting,4975,1,Ludhiana Landfill,"10.3062, 77.427",69241,1970,1.6533603965942794,7.189321966415989,2.204831645482341,4.068174367744914,43.37283233948809
KAGGLE_03,607,Ludhiana,Organic,3139,43,8678,5,Composting,876,7,Ludhiana Landfill,"10.3062, 77.427",69241,1970,3.523883740417014,3.728850729295477,3.9917899423743854,4.161074726341037,41.53673652218294
KAGGLE_03,608,Ludhiana,E-Waste,3515,38,8678,10,Recycling,1984,15,Ludhiana Landfill,"10.3062, 77.427",69241,1970,7.725655089800875,6.235747932046838,5.11951566751408,3.708455581408482,41.78088137031156
KAGGLE_03,609,Ludhiana,Construction,5767,31,8678,8,Recycling,2861,3,Ludhiana Landfill,"10.3062, 77.427",69241,1970,2.8964736946184275,6.5071121812959625,2.880252558252467,3.2796972168333456,31.098616663040445
KAGGLE_03,610,Ludhiana,Hazardous,7678,63,8678,9,Recycling,859,3,Ludhiana Landfill,"10.3062, 77.427",69241,1970,3.205854121811148,5.667934125168386,2.347892431317653,5.8566804321658354,64.5376793519378
KAGGLE_03,611,Ludhiana,Plastic,6762,72,8678,10,Composting,1588,10,Ludhiana Landfill,"10.3062, 77.427",69241,1970,5.697976193254249,7.924840376569842,4.249428775411837,6.734672704226067,70.78354698511048
KAGGLE_03,612,Ludhiana,Organic,5285,39,8678,10,Incineration,4781,13,Ludhiana Landfill,"10.3062, 77.427",69241,1970,7.311846924561645,3.904873900604178,4.577422649680468,3.791910562943909,39.72623125548905
KAGGLE_03,613,Ludhiana,E-Waste,8336,49,8678,8,Landfill,3267,13,Ludhiana Landfill,"10.3062, 77.427",69241,1970,6.686662241386758,9.316123989900596,4.856555398739772,5.097163692137981,49.62221998228639
KAGGLE_03,614,Ludhiana,Construction,5808,68,8678,5,Incineration,1939,19,Ludhiana Landfill,"10.3062, 77.427",69241,1970,7.735537320152779,6.443227978325606,6.55814056353559,6.493435342956483,64.2207014158077
KAGGLE_03,615,Ludhiana,Hazardous,4330,42,8678,9,Composting,1341,10,Ludhiana Landfill,"10.3062, 77.427",69241,1970,5.956865137968471,8.763381444732616,3.861685398252898,4.341504481256251,46.03055022092128
KAGGLE_03,616,Ludhiana,Plastic,3119,75,8678,10,Incineration,2130,6,Ludhiana Landfill,"10.3062, 77.427",69241,1970,4.698133272008017,5.498706854937171,3.2966050502886244,7.259828137940299,77.5812889218451
KAGGLE_03,617,Ludhiana,Organic,6898,53,8678,9,Landfill,4725,10,Ludhiana Landfill,"10.3062, 77.427",69241,1970,5.475295134490268,4.691014336298558,4.732619949763887,5.686086108813517,52.20560936770802
KAGGLE_03,618,Ludhiana,E-Waste,8336,78,8678,9,Landfill,4294,14,Ludhiana Landfill,"10.3062, 77.427",69241,1970,7.051891270047921,8.331517901892433,4.910902539013264,8.195689944266617,75.7954605190883
KAGGLE_03,619,Ludhiana,Construction,6754,85,8678,5,Recycling,4132,0,Ludhiana Landfill,"10.3062, 77.427",69241,1970,1.081037527877817,7.126001204594186,2.069950048980964,8.297287204281327,85.6951232276071
KAGGLE_03,620,Ludhiana,Hazardous,1636,66,8678,9,Recycling,1708,4,Ludhiana Landfill,"10.3062, 77.427",69241,1970,3.604780587197873,8.029929489308238,2.715180374281452,6.32999375396324,66.17339539882879
KAGGLE_03,621,Ludhiana,Plastic,8158,68,8678,9,Composting,2719,13,Ludhiana Landfill,"10.3062, 77.427",69241,1970,6.624714814517735,8.878912206676794,5.210683035429797,6.711303972066231,68.71133789712646
KAGGLE_03,622,Ludhiana,Organic,8781,42,8678,10,Recycling,3510,18,Ludhiana Landfill,"10.3062, 77.427",69241,1970,8.68032743839932,3.0386290085778085,6.065745918890689,3.940531585180149,42.383154792388176
KAGGLE_03,623,Ludhiana,E-Waste,528,58,8678,6,Recycling,4978,11,Ludhiana Landfill,"10.3062, 77.427",69241,1970,5.29303341664808,8.145468293287566,4.215001583446818,5.972383843291704,59.01248197861185
KAGGLE_03,624,Ludhiana,Construction,4118,42,8678,9,Composting,4647,13,Ludhiana Landfill,"10.3062, 77.427",69241,1970,6.835865950114501,8.726162515193776,4.715971935176686,4.5260646845482855,44.89461139878361
KAGGLE_03,625,Ludhiana,Hazardous,1096,85,8678,7,Recycling,3839,8,Ludhiana Landfill,"10.3062, 77.427",69241,1970,4.556138522434741,8.825312951510137,3.376001266548604,8.673092130911218,86.13620641025729
